scores,actual_label
0.6990170463328348,1
0.5741865949186409,1
0.6270168897137134,1
0.6458159645911378,1
0.618833967391285,1
0.08599650961623954,0
0.04985611087530253,0
0.034421076320539035,0
0.039583825040904144,0
0.05592407636320024,0
0.06371380857405222,0
0.08666089210126526,0
0.07855698077025129,0
0.017560320926134156,0
0.014110789696335212,0
0.09127680423116374,0
0.03151529383515268,0
0.09824918695407828,0
0.09010771827571824,0
0.0732853244356828,0
0.023772388555189816,0
0.07482447425533571,0
0.06285293280739368,0
0.01007852331354685,0
0.04427998690902071,0
0.07639803438634027,0
0.08736636426008226,0
0.018089134770077172,0
0.08495579673624959,0
0.005776149312824108,0
0.05059266305574309,0
0.01045671866654714,0
0.07356130812001188,0
0.07927534383501876,0
0.09615584126977987,0
0.07175643282880538,0
0.028329146756835188,0
0.009228225485256845,0
0.0065105634333989075,0
0.009961319236076316,0
0.01845580279411777,0
0.0022352703883940506,0
0.05052604451722579,0
0.0039105718976026665,0
0.04466076256285528,0
0.022232744857393214,0
0.004508465231147507,0
0.08645091299495575,0
0.033072000554999766,0
0.004302458387835617,0
0.03750777984589672,0
0.06933855751483255,0
0.02954980874840009,0
0.07549157280484331,0
0.07494362935947667,0
0.06337010952764363,0
0.08786629434748837,0
0.024738807027700205,0
0.013670316526975349,0
0.08510253186387258,0
0.05212137794874177,0
0.09418789253501647,0
0.012816630300120405,0
0.005695308399099964,0
0.04095150645001755,0
0.049707770526379785,0
0.08435902883219115,0
0.08824081666405814,0
0.09151220068150147,0
0.07256381694468265,0
0.07840753484847425,0
0.07796401850543967,0
0.05193555271821355,0
0.09885926714549713,0
0.07797434907040225,0
0.06988282341307489,0
0.023374871509292253,0
0.049042105156398084,0
0.02187137740639915,0
0.07025439018221148,0
0.07092313317234157,0
0.02847891131970068,0
0.0269905526478727,0
0.08442496007382645,0
0.09395316187884396,0
0.09820345813443722,0
0.07470266638500726,0
0.04997347864210863,0
0.08722615369953414,0
0.0035515849513139577,0
0.016692179395707243,0
0.0506278748535072,0
0.07702419225500348,0
0.06836148991018799,0
0.07837862039904553,0
0.0739517561390227,0
0.006501121239356422,0
0.01654949334273075,0
0.050076988125378884,0
0.04974663601997431,0
0.05891758229151922,0
0.014644177758178268,0
0.004587620681257942,0
0.03229530151512131,0
0.0008994306186569602,0
0.061658655729398174,0
0.08840239721616172,0
0.024242079610186984,0
0.0415566946417858,0
0.09795590059116824,0
0.01728865672650212,0
0.05942754918034277,0
0.01745368407307899,0
0.08804764569263551,0
0.013811804756774891,0
0.09780373054210904,0
0.03852412928654583,0
0.011687685830998851,0
0.01760461345541826,0
0.020921808058954897,0
0.07483069275862858,0
0.0795605112560126,0
0.08017745606002807,0
0.09856375903852692,0
0.020178917696570892,0
0.0201082178109301,0
0.08262295583174352,0
0.05615224495447501,0
0.04232715641924667,0
0.032502195319275805,0
0.04729434660692158,0
0.036806229414216254,0
0.00454954727490865,0
0.0018653988153949363,0
0.09171741612844797,0
0.08112053675159844,0
0.05362470538081219,0
0.0669438039905105,0
0.002852292361051912,0
0.09188632450962628,0
0.06878415703157048,0
0.03427293066064783,0
0.0955596980858084,0
0.04529909943225942,0
0.0024002097648909595,0
0.019579001412856536,0
0.0062126325772910345,0
0.013957499538229,0
0.0796948063087445,0
0.02787928438333744,0
0.044815838512130425,0
0.01862569229965867,0
0.08216842903012332,0
0.041855083311165615,0
0.05940056605632635,0
0.1695448322327639,0
0.17116379111484858,0
0.14543170092978708,0
0.10810499939257204,0
0.1524001270521765,0
0.10554990444151392,0
0.10375424811910472,0
0.190655258043824,0
0.17777330768086885,0
0.1002179323068491,0
0.1857865554117354,0
0.1097491536671435,0
0.12117068927207507,0
0.1559234831921889,0
0.19053620810084015,0
0.14219732498824866,0
0.1790661823400191,0
0.13230374694992986,0
0.13984286249264433,0
0.17405173999990506,0
0.147741959777953,0
0.18688262572486528,0
0.12525824617525771,0
0.15989213008109895,0
0.10388342908835983,0
0.1536113138290678,0
0.1935168019502234,0
0.18074113968046407,0
0.12498446524662288,0
0.10288525122912706,0
0.14866023825931488,0
0.14100827380060205,0
0.10243000602424523,0
0.1417111152371574,0
0.19121857266469508,0
0.16640398116037247,0
0.17408214874367084,0
0.19614274904419954,0
0.18805859174139636,0
0.12056487362155788,0
0.17213689565769394,0
0.17535307493103156,0
0.17330002954757384,0
0.16111145591933546,0
0.14761124931719566,0
0.12793467888992624,0
0.12908596866242436,0
0.13431431727167356,0
0.16012864553203196,0
0.11126142325008163,0
0.17804255716906042,0
0.16897651825018414,0
0.10320650840333856,0
0.12397983651926098,0
0.10756292116196706,0
0.12120731804919148,0
0.1167636890573559,0
0.1068975998228394,0
0.14665429902645433,0
0.17909504730919598,0
0.18632663465936172,0
0.13006215295522253,0
0.1330189407134436,0
0.16905295175486468,0
0.13294728496351882,0
0.15052658901448018,0
0.10122817395152783,0
0.1377213837974018,0
0.10693878413908246,0
0.13060055809801846,0
0.12193781102305234,0
0.17112524106681393,0
0.12021040222531552,0
0.15198660896567542,0
0.10407948126970268,0
0.210981293803498,0
0.2628965304209646,0
0.20353266177881224,0
0.22822422773755466,0
0.20935990782475267,0
0.220512238690023,0
0.21555180505143928,0
0.2679256340950936,0
0.23747786220874256,0
0.21770150745160488,0
0.2271934076502753,0
0.2879724802236415,0
0.29296778034314125,0
0.2848533934751845,0
0.2183679972314723,0
0.2955885558999142,0
0.2845705857555933,0
0.2982061135571096,0
0.2296138874890325,0
0.2527152872620141,0
0.21008913456806108,0
0.26010298428532397,0
0.28200445031334737,0
0.2796376229520513,0
0.2459202301550047,0
0.2671756178714533,0
0.251826781629555,0
0.20702103309630385,0
0.26068316843672834,0
0.2486641888839713,0
0.28703470054135805,0
0.2715847938914103,0
0.25028649371114364,0
0.2004948241217322,0
0.2295259081625967,0
0.26900892625232503,0
0.22210088647238554,0
0.20617776939576868,0
0.2034734843704529,0
0.2843817205240122,0
0.2753302727479565,0
0.292799243056851,0
0.28645403807253983,0
0.2441746370997029,0
0.20021738970273306,0
0.27437598188589885,0
0.2132190544210485,0
0.2772663799113765,0
0.25259667236679545,0
0.2845826736295852,0
0.4102697578695499,0
0.4752421709103362,0
0.4671205117816036,0
0.36916127006584576,0
0.4712771918931556,0
0.32270351403122216,0
0.33105211325271605,0
0.4030338621439332,0
0.34018739872048703,0
0.4748396070573657,0
0.4136986253828654,0
0.3812205144779764,0
0.3198111968439562,0
0.3779513857295408,0
0.3530709994911097,0
0.4793406012892786,0
0.3648938388666219,0
0.3650349229226534,0
0.4386762054035373,0
0.4970578710010591,0
0.4961929855217667,0
0.3053068526139195,0
0.3440245615385515,0
0.3715473648148522,0
0.3061542921452007,0
0.6641449694260908,0
0.9465159904121428,0
0.8054710247002453,0
0.8659572538048875,0
0.7484128767358472,0
0.9964433246796212,0
0.7443924582480463,0
0.7749478565466039,0
0.9994748204543372,0
0.8533322582930075,0
0.6869985250941297,0
0.6058576333892307,0
0.6644560098406784,0
0.8522621725718942,0
0.7967808546300446,0
0.8172269201869868,0
0.7007250244432945,0
0.7506584145723721,0
0.8977598328108811,0
0.999898546403479,0
0.5958832553220363,0
0.6518304129941248,0
0.6640929545526807,0
0.7995945020361739,0
0.8625892775289523,0
0.674401809191186,0
0.5071421102696656,0
0.7302706127117531,0
0.6940118543228987,0
0.7316511660994918,0
0.3612490512775948,1
0.26043747438074,1
0.112292752659559,1
0.3414358526223737,1
0.17583161206423126,1
0.4287421762304774,1
0.34163724321650496,1
0.24568366479461445,1
0.4114043675519505,1
0.13420061073085554,1
0.35788275996324703,1
0.1848879866230944,1
0.494996610509877,1
0.2577814869620069,1
0.1232325633535042,1
0.023459985826011942,1
0.4956563868391951,1
0.17571838060604486,1
0.027471493332866196,1
0.03720780085379183,1
0.4228940023114118,1
0.2641867893317542,1
0.26996991558478106,1
0.4933423046969337,1
0.12117760365710915,1
0.12988556370790716,1
0.027600599020613847,1
0.3357064001165345,1
0.10270623921776734,1
0.19031483901551086,1
